,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
718,719,29,2,2020-11-27--2020-12-04,TE DESEO LO MEJOR,"6,204,228",Bad Bunny,36177712,23XjN1s3DZC8Q9ZwuorYY4,"['latin', 'reggaeton', 'trap latino']",2020-11-27,"2020-12-04--2020-12-11
2020-11-27--2020-12-04",70,0.763,0.597,-5.054,0.0416,0.158,0.111,126.054,139576,0.194,C#/Db,0.763,0.597,1,-5.054,1,0.0416,0.158,1.83e-05,0.111,0.194,126.054,audio_features,23XjN1s3DZC8Q9ZwuorYY4,spotify:track:23XjN1s3DZC8Q9ZwuorYY4,https://api.spotify.com/v1/tracks/23XjN1s3DZC8Q9ZwuorYY4,https://api.spotify.com/v1/audio-analysis/23XjN1s3DZC8Q9ZwuorYY4,139576,4,TE DESEO LO MEJOR,Bad Bunny
719,720,167,1,2020-12-04--2020-12-11,Errbody,"5,929,516",Lil Baby,7816213,6eVxH9Kyanzrw636zJRPcw,"['atl hip hop', 'atl trap', 'rap', 'trap']",2020-12-03,2020-12-04--2020-12-11,68,0.887,0.606,-6.572,0.324,0.000407,0.151,139.995,210699,0.272,D,0.887,0.606,2,-6.572,1,0.324,0.000407,0.0,0.151,0.272,139.995,audio_features,6eVxH9Kyanzrw636zJRPcw,spotify:track:6eVxH9Kyanzrw636zJRPcw,https://api.spotify.com/v1/tracks/6eVxH9Kyanzrw636zJRPcw,https://api.spotify.com/v1/audio-analysis/6eVxH9Kyanzrw636zJRPcw,210699,4,Errbody,Lil Baby
720,721,86,2,2020-11-27--2020-12-04,Angels Like You,"5,884,221",Miley Cyrus,15778531,1daDRI9ahBonbWD8YcxOIB,"['dance pop', 'pop', 'post-teen pop']",2020-11-27,"2020-12-04--2020-12-11
2020-11-27--2020-12-04",77,0.672,0.642,-4.035,0.0313,0.0981,0.1,121.981,196453,0.494,F,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,audio_features,1daDRI9ahBonbWD8YcxOIB,spotify:track:1daDRI9ahBonbWD8YcxOIB,https://api.spotify.com/v1/tracks/1daDRI9ahBonbWD8YcxOIB,https://api.spotify.com/v1/audio-analysis/1daDRI9ahBonbWD8YcxOIB,196453,4,Angels Like You,Miley Cyrus
721,722,18,3,2020-11-20--2020-11-27,Blue & Grey,"5,698,275",BTS,37151476,0n2moJpAEWHwaPYYjkzMDl,"['k-pop', 'k-pop boy group']",2020-11-20,"2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27",77,0.547,0.605,-6.755,0.0415,0.42,0.125,121.953,254950,0.364,G#/Ab,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,audio_features,0n2moJpAEWHwaPYYjkzMDl,spotify:track:0n2moJpAEWHwaPYYjkzMDl,https://api.spotify.com/v1/tracks/0n2moJpAEWHwaPYYjkzMDl,https://api.spotify.com/v1/audio-analysis/0n2moJpAEWHwaPYYjkzMDl,254950,4,Blue & Grey,BTS
722,723,46,14,2020-09-18--2020-09-25,Mad at Disney,"5,436,450",salem ilese,133998,7aGyRfJWtLqgJaZoG9lJhE,"['alt z', 'modern indie pop', 'social media pop']",2020-07-24,"2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11",76,0.738,0.621,-7.313,0.0486,0.424,0.692,113.968,136839,0.715,C,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,audio_features,7aGyRfJWtLqgJaZoG9lJhE,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/tracks/7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/audio-analysis/7aGyRfJWtLqgJaZoG9lJhE,136839,4,Mad at Disney,salem ilese
723,724,9,39,2020-03-13--2020-03-20,Safaera,"5,390,363","Bad Bunny, Jowell & Randy, Ñengo Flow",36177712,2DEZmgHKAvm41k4J3R2E9Y,"['latin', 'reggaeton', 'trap latino']",2020-02-29,"2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",79,0.607,0.829,-4.074,0.379,0.0103,0.107,96.172,295177,0.685,D,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177,4,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
724,725,43,2,2020-11-27--2020-12-04,LA DROGA,"5,375,449",Bad Bunny,36177712,67ACYA3UI6QMNtHX6b34wX,"['latin', 'reggaeton', 'trap latino']",2020-11-27,"2020-12-04--2020-12-11
2020-11-27--2020-12-04",70,0.643,0.727,-5.506,0.0389,0.0439,0.123,90.019,162299,0.295,C#/Db,0.643,0.727,1,-5.506,1,0.0389,0.0439,0.0,0.123,0.295,90.019,audio_features,67ACYA3UI6QMNtHX6b34wX,spotify:track:67ACYA3UI6QMNtHX6b34wX,https://api.spotify.com/v1/tracks/67ACYA3UI6QMNtHX6b34wX,https://api.spotify.com/v1/audio-analysis/67ACYA3UI6QMNtHX6b34wX,162299,4,LA DROGA,Bad Bunny
725,726,60,17,2020-06-12--2020-06-19,GO (feat. Juice WRLD),"5,370,330",The Kid LAROI,2238190,2rPHUAeUPbNgTmK18FPTiZ,['australian hip hop'],2020-07-24,"2020-12-04--2020-12-11
2020-11-06--2020-11-13
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",78,0.487,0.74,-4.973,0.0944,0.157,0.612,73.779,181688,0.522,F#/Gb,0.544,0.744,6,-5.007,1,0.0889,0.185,0.0,0.336,0.572,73.699,audio_features,2t7D3y0jvYjR8IP9Bosyew,spotify:track:2t7D3y0jvYjR8IP9Bosyew,https://api.spotify.com/v1/tracks/2t7D3y0jvYjR8IP9Bosyew,https://api.spotify.com/v1/audio-analysis/2t7D3y0jvYjR8IP9Bosyew,183947,4,GO (feat. Juice WRLD),The Kid LAROI
726,727,180,2,2020-11-27--2020-12-04,Jenny (I Wanna Ruin Our Friendship),"5,364,223",Studio Killers,181236,4JLBDUYSaOMPYND0iWeSWQ,[],2020-12-04,"2020-12-04--2020-12-11
2020-11-27--2020-12-04",72,0.668,0.798,-5.701,0.0334,0.00305,0.277,133.928,215280,0.575,B,0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,audio_features,7lgA34nFXxjqQgyLkPUcLv,spotify:track:7lgA34nFXxjqQgyLkPUcLv,https://api.spotify.com/v1/tracks/7lgA34nFXxjqQgyLkPUcLv,https://api.spotify.com/v1/audio-analysis/7lgA34nFXxjqQgyLkPUcLv,215280,4,Jenny (I Wanna Ruin Our Friendship),Studio Killers
727,728,35,5,2020-11-06--2020-11-13,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","5,314,734",24kGoldn,1276406,6FuGJB290AQMAHTfjOYVaK,['cali rap'],2020-11-06,"2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13",77,0.721,0.745,-3.508,0.0366,0.151,0.372,90.988,192745,0.699,G,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,audio_features,6FuGJB290AQMAHTfjOYVaK,spotify:track:6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/tracks/6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/audio-analysis/6FuGJB290AQMAHTfjOYVaK,192745,4,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn
728,729,41,1,2020-11-27--2020-12-04,HOY COBRÉ,"12,914,431",Bad Bunny,36177712,0tjZv2hChdHZCW1zFXpy1J,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,70,0.86,0.725,-6.7,0.249,0.0464,0.0994,145.001,162151,0.375,B,0.86,0.725,11,-6.7,1,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,audio_features,0tjZv2hChdHZCW1zFXpy1J,spotify:track:0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/tracks/0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/audio-analysis/0tjZv2hChdHZCW1zFXpy1J,162151,4,HOY COBRÉ,Bad Bunny
729,730,44,1,2020-11-27--2020-12-04,MALDITA POBREZA,"12,660,806",Bad Bunny,36177712,0Lsis3LB0XAK6XlTHXaJk2,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,67,0.762,0.861,-4.075,0.0652,0.139,0.0956,133.037,213609,0.588,E,0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,audio_features,0Lsis3LB0XAK6XlTHXaJk2,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/tracks/0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/audio-analysis/0Lsis3LB0XAK6XlTHXaJk2,213609,4,MALDITA POBREZA,Bad Bunny
730,731,48,1,2020-11-27--2020-12-04,EL MUNDO ES MÍO,"12,507,010",Bad Bunny,36177712,36DHxTW2xdr9GG15T9oK9L,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,67,0.716,0.522,-6.834,0.0582,0.166,0.113,76.993,165199,0.224,F,0.716,0.522,5,-6.834,1,0.0582,0.166,6.5e-05,0.113,0.224,76.993,audio_features,36DHxTW2xdr9GG15T9oK9L,spotify:track:36DHxTW2xdr9GG15T9oK9L,https://api.spotify.com/v1/tracks/36DHxTW2xdr9GG15T9oK9L,https://api.spotify.com/v1/audio-analysis/36DHxTW2xdr9GG15T9oK9L,165199,4,EL MUNDO ES MÍO,Bad Bunny
731,732,53,1,2020-11-27--2020-12-04,ANTES QUE SE ACABE,"11,298,839",Bad Bunny,36177712,7kjEqI6eZ7YlFrGhxixnlN,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,76,0.693,0.549,-6.098,0.0577,0.505,0.324,139.988,221187,0.473,D,0.693,0.549,2,-6.098,1,0.0577,0.505,4.73e-05,0.324,0.473,139.988,audio_features,7kjEqI6eZ7YlFrGhxixnlN,spotify:track:7kjEqI6eZ7YlFrGhxixnlN,https://api.spotify.com/v1/tracks/7kjEqI6eZ7YlFrGhxixnlN,https://api.spotify.com/v1/audio-analysis/7kjEqI6eZ7YlFrGhxixnlN,221187,4,ANTES QUE SE ACABE,Bad Bunny
732,733,59,1,2020-11-27--2020-12-04,SORRY PAPI,"11,066,606","Bad Bunny, ABRA",36177712,5jZ32WOU7sqzDYbzINwMUk,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,70,0.612,0.561,-6.054,0.0851,0.0601,0.145,191.911,163053,0.393,C#/Db,0.612,0.561,1,-6.054,1,0.0851,0.0601,0.0,0.145,0.393,191.911,audio_features,5jZ32WOU7sqzDYbzINwMUk,spotify:track:5jZ32WOU7sqzDYbzINwMUk,https://api.spotify.com/v1/tracks/5jZ32WOU7sqzDYbzINwMUk,https://api.spotify.com/v1/audio-analysis/5jZ32WOU7sqzDYbzINwMUk,163053,4,SORRY PAPI,"Bad Bunny, ABRA"
733,734,63,1,2020-11-27--2020-12-04,120,"10,957,181",Bad Bunny,36177712,3KJ3opyV29269SXkPrc19l,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,72,0.636,0.656,-5.542,0.0676,0.451,0.287,171.918,151506,0.439,D,0.636,0.656,2,-5.542,0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,audio_features,3KJ3opyV29269SXkPrc19l,spotify:track:3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/tracks/3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/audio-analysis/3KJ3opyV29269SXkPrc19l,151506,4,120,Bad Bunny
734,735,66,1,2020-11-27--2020-12-04,TRELLAS,"10,733,416",Bad Bunny,36177712,09WAnxdBuebQopKhJT3oZS,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,66,0.43,0.412,-5.372,0.0281,0.2,0.324,90.872,157673,0.0508,D,0.43,0.412,2,-5.372,1,0.0281,0.2,0.0,0.324,0.0508,90.872,audio_features,09WAnxdBuebQopKhJT3oZS,spotify:track:09WAnxdBuebQopKhJT3oZS,https://api.spotify.com/v1/tracks/09WAnxdBuebQopKhJT3oZS,https://api.spotify.com/v1/audio-analysis/09WAnxdBuebQopKhJT3oZS,157673,4,TRELLAS,Bad Bunny
735,736,83,2,2020-11-27--2020-12-04,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,"9,624,871",Paul McCartney,3609658,1SV1fxF65n9NhRHp3KlBuu,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1980-05-16,"2020-11-27--2020-12-04
2020-11-20--2020-11-27",51,0.774,0.511,-8.914,0.0319,0.322,0.0672,94.736,227653,0.771,B,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736,audio_features,7Lbxvt42JsNSKVCaN63qhD,spotify:track:7Lbxvt42JsNSKVCaN63qhD,https://api.spotify.com/v1/tracks/7Lbxvt42JsNSKVCaN63qhD,https://api.spotify.com/v1/audio-analysis/7Lbxvt42JsNSKVCaN63qhD,227653,4,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney
736,737,16,2,2020-11-20--2020-11-27,Fly To My Room,"8,413,330",BTS,37151476,3QH8rQGNFX8VLbCgZ7uPTS,"['k-pop', 'k-pop boy group']",2020-11-20,"2020-11-27--2020-12-04
2020-11-20--2020-11-27",76,0.764,0.526,-7.355,0.212,0.0484,0.0718,114.91,222243,0.588,B,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,audio_features,3QH8rQGNFX8VLbCgZ7uPTS,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,https://api.spotify.com/v1/tracks/3QH8rQGNFX8VLbCgZ7uPTS,https://api.spotify.com/v1/audio-analysis/3QH8rQGNFX8VLbCgZ7uPTS,222243,4,Fly To My Room,BTS
737,738,24,2,2020-11-20--2020-11-27,Telepathy,"7,703,744",BTS,37151476,2FVpOsjT1iquZ3SpCjZ9Ne,"['k-pop', 'k-pop boy group']",2020-11-20,"2020-11-27--2020-12-04
2020-11-20--2020-11-27",77,0.787,0.669,-4.333,0.0428,0.00782,0.123,104.994,202313,0.57,F,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,audio_features,2FVpOsjT1iquZ3SpCjZ9Ne,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,https://api.spotify.com/v1/tracks/2FVpOsjT1iquZ3SpCjZ9Ne,https://api.spotify.com/v1/audio-analysis/2FVpOsjT1iquZ3SpCjZ9Ne,202313,4,Telepathy,BTS
738,739,26,2,2020-11-20--2020-11-27,Dis-ease,"7,165,808",BTS,37151476,54DmTIv86D3sYdiawjULQ0,"['k-pop', 'k-pop boy group']",2020-11-20,"2020-11-27--2020-12-04
2020-11-20--2020-11-27",75,0.731,0.845,-5.352,0.132,0.0132,0.0782,101.085,239722,0.484,G#/Ab,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,audio_features,54DmTIv86D3sYdiawjULQ0,spotify:track:54DmTIv86D3sYdiawjULQ0,https://api.spotify.com/v1/tracks/54DmTIv86D3sYdiawjULQ0,https://api.spotify.com/v1/audio-analysis/54DmTIv86D3sYdiawjULQ0,239722,4,Dis-ease,BTS
739,740,27,2,2020-11-20--2020-11-27,Stay,"7,010,227",BTS,37151476,3ndCsZfq8OVwwkz9mmZvUz,"['k-pop', 'k-pop boy group']",2020-11-20,"2020-11-27--2020-12-04
2020-11-20--2020-11-27",76,0.582,0.693,-5.048,0.0465,0.114,0.13,125.904,204800,0.341,F#/Gb,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,audio_features,3ndCsZfq8OVwwkz9mmZvUz,spotify:track:3ndCsZfq8OVwwkz9mmZvUz,https://api.spotify.com/v1/tracks/3ndCsZfq8OVwwkz9mmZvUz,https://api.spotify.com/v1/audio-analysis/3ndCsZfq8OVwwkz9mmZvUz,204800,4,Stay,BTS
740,741,151,5,2020-10-02--2020-10-09,Heart Of Glass (Live from the iHeart Festival),"6,006,877",Miley Cyrus,15778531,5i7ThJfYLAzp2DyZuFpF6j,"['dance pop', 'pop', 'post-teen pop']",2020-09-29,"2020-11-27--2020-12-04
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09",71,0.58,0.908,-5.303,0.0341,0.000335,0.087,115.016,213672,0.427,E,0.58,0.908,4,-5.303,1,0.0341,0.000335,4.84e-05,0.087,0.427,115.016,audio_features,5i7ThJfYLAzp2DyZuFpF6j,spotify:track:5i7ThJfYLAzp2DyZuFpF6j,https://api.spotify.com/v1/tracks/5i7ThJfYLAzp2DyZuFpF6j,https://api.spotify.com/v1/audio-analysis/5i7ThJfYLAzp2DyZuFpF6j,213672,4,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus
741,742,171,1,2020-11-27--2020-12-04,CANTARES DE NAVIDAD,"5,842,320",Trio Vegabajeño,36177712,2Iv6YBslkxslMJQsxshZh5,"['latin', 'reggaeton', 'trap latino']",2020-11-27,2020-11-27--2020-12-04,56,0.764,0.523,-7.371,0.0406,0.777,0.352,118.671,199720,0.962,D,0.764,0.523,2,-7.371,1,0.0406,0.777,0.0,0.352,0.962,118.671,audio_features,2Iv6YBslkxslMJQsxshZh5,spotify:track:2Iv6YBslkxslMJQsxshZh5,https://api.spotify.com/v1/tracks/2Iv6YBslkxslMJQsxshZh5,https://api.spotify.com/v1/audio-analysis/2Iv6YBslkxslMJQsxshZh5,199720,4,CANTARES DE NAVIDAD,Trio Vegabajeño
742,743,172,1,2020-11-27--2020-12-04,Plastic Hearts,"5,816,739",Miley Cyrus,15778531,6qCsKKS7Ol63SJW3LOIX5R,"['dance pop', 'pop', 'post-teen pop']",2020-11-27,2020-11-27--2020-12-04,74,0.551,0.756,-4.948,0.0652,0.0511,0.0765,175.984,205733,0.618,D,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,audio_features,6qCsKKS7Ol63SJW3LOIX5R,spotify:track:6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/tracks/6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/audio-analysis/6qCsKKS7Ol63SJW3LOIX5R,205733,4,Plastic Hearts,Miley Cyrus
743,744,63,24,2020-05-08--2020-05-15,CÓMO SE SIENTE - Remix,"5,463,964","Jhay Cortez, Bad Bunny",2435159,2tFwfmceQa1Y6nRPhYbEtC,"['latin', 'reggaeton', 'trap latino']",2020-05-09,"2020-11-27--2020-12-04
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15",81,0.807,0.606,-8.871,0.088,0.0946,0.119,92.988,227520,0.304,D#/Eb,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988,audio_features,2tFwfmceQa1Y6nRPhYbEtC,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/tracks/2tFwfmceQa1Y6nRPhYbEtC,https://api.spotify.com/v1/audio-analysis/2tFwfmceQa1Y6nRPhYbEtC,227520,4,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny"
744,745,78,1,2020-11-20--2020-11-27,Skit,"8,392,247",BTS,37151476,4GVwjLRT7oSsKby7Vy8EHr,"['k-pop', 'k-pop boy group']",2020-11-20,2020-11-20--2020-11-27,60,0.703,0.321,-13.135,0.884,0.864,0.908,114.822,179548,0.544,E,0.703,0.321,4,-13.135,1,0.884,0.864,0.0,0.908,0.544,114.822,audio_features,4GVwjLRT7oSsKby7Vy8EHr,spotify:track:4GVwjLRT7oSsKby7Vy8EHr,https://api.spotify.com/v1/tracks/4GVwjLRT7oSsKby7Vy8EHr,https://api.spotify.com/v1/audio-analysis/4GVwjLRT7oSsKby7Vy8EHr,179548,4,Skit,BTS
745,746,105,1,2020-11-20--2020-11-27,Baby (with J Balvin),"7,276,896",Sfera Ebbasta,4430628,3eblNP3Zd5b5J3JaOckl8Y,"['italian hip hop', 'italian pop', 'trap italiana']",2020-12-18,2020-11-20--2020-11-27,69,0.755,0.882,-1.957,0.0532,0.125,0.103,99.984,193555,0.606,A#/Bb,0.755,0.882,10,-1.957,0,0.0532,0.125,0.00142,0.103,0.606,99.984,audio_features,3eblNP3Zd5b5J3JaOckl8Y,spotify:track:3eblNP3Zd5b5J3JaOckl8Y,https://api.spotify.com/v1/tracks/3eblNP3Zd5b5J3JaOckl8Y,https://api.spotify.com/v1/audio-analysis/3eblNP3Zd5b5J3JaOckl8Y,193555,4,Baby (with J Balvin),Sfera Ebbasta
746,747,82,11,2020-10-23--2020-10-30,Tick Tock (feat. 24kGoldn),"6,241,923","Clean Bandit, Mabel",4431309,27u7t9d7ZQoyjsCROHuZJ3,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",2020-08-21,"2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18",78,0.779,0.705,-3.895,0.0344,0.369,0.124,101.022,178374,0.946,C,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,audio_features,27u7t9d7ZQoyjsCROHuZJ3,spotify:track:27u7t9d7ZQoyjsCROHuZJ3,https://api.spotify.com/v1/tracks/27u7t9d7ZQoyjsCROHuZJ3,https://api.spotify.com/v1/audio-analysis/27u7t9d7ZQoyjsCROHuZJ3,178374,4,Tick Tock (feat. 24kGoldn),"Clean Bandit, Mabel"
747,748,139,1,2020-11-20--2020-11-27,Dime Cómo Quieres,"6,152,821","Christian Nodal, Ángela Aguilar",8123757,4jcxBTrNvyqMJdMDyyjdYV,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",2020-11-13,2020-11-20--2020-11-27,75,0.839,0.667,-3.961,0.031,0.322,0.244,124.889,171360,0.878,B,0.839,0.667,11,-3.961,0,0.031,0.322,0.0,0.244,0.878,124.889,audio_features,4jcxBTrNvyqMJdMDyyjdYV,spotify:track:4jcxBTrNvyqMJdMDyyjdYV,https://api.spotify.com/v1/tracks/4jcxBTrNvyqMJdMDyyjdYV,https://api.spotify.com/v1/audio-analysis/4jcxBTrNvyqMJdMDyyjdYV,171360,4,Dime Cómo Quieres,"Christian Nodal, Ángela Aguilar"
748,749,162,1,2020-11-20--2020-11-27,Tik Tok (feat. Marracash & Guè Pequeno),"5,504,912",Sfera Ebbasta,4430628,3tkYK45AZC0PqJ7MSe6IyJ,"['italian hip hop', 'italian pop', 'trap italiana']",2020-12-18,2020-11-20--2020-11-27,59,0.723,0.673,-7.636,0.137,0.0985,0.323,120.046,230389,0.302,A,0.723,0.673,9,-7.636,0,0.137,0.0985,0.0,0.323,0.302,120.046,audio_features,11jGgkrtDbYaKlN0y1nPbC,spotify:track:11jGgkrtDbYaKlN0y1nPbC,https://api.spotify.com/v1/tracks/11jGgkrtDbYaKlN0y1nPbC,https://api.spotify.com/v1/audio-analysis/11jGgkrtDbYaKlN0y1nPbC,230389,4,Tik Tok (feat. Marracash & Guè Pequeno),Sfera Ebbasta
749,750,88,12,2020-10-09--2020-10-16,Jerusalema (feat. Nomcebo Zikode),"5,362,508",Master KG,247480,2MlOUXmcofMackX3bxfSwi,['south african house'],2020-01-24,"2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11",78,0.88,0.483,-7.012,0.0505,0.0185,0.0607,124.009,342613,0.827,C#/Db,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,audio_features,2MlOUXmcofMackX3bxfSwi,spotify:track:2MlOUXmcofMackX3bxfSwi,https://api.spotify.com/v1/tracks/2MlOUXmcofMackX3bxfSwi,https://api.spotify.com/v1/audio-analysis/2MlOUXmcofMackX3bxfSwi,342613,4,Jerusalema (feat. Nomcebo Zikode),Master KG
